age,children,dependents,count,income,balance,score,salary
46,0,0,6,117725.70691935299,15151.775356441556,793.2300067616655,84864.9945961286
43,4,1,4,117535.89387645338,36092.785616152316,811.3709664389773,95779.6170209978
41,2,1,7,112967.9501528494,18855.76325930296,400.026724626963,58379.3470433609
58,4,1,7,103924.72575138413,20515.803113721668,604.4706152837751,67960.95761809591
58,3,1,7,54764.53655770523,42724.892170886924,585.5191337994868,60432.181198881925
55,0,2,5,106343.6077697364,44025.392989063155,600.5357744888953,74993.57097872693
42,2,0,9,77164.8262839304,3125.3178185350516,840.162375973193,55170.9165633758
27,2,2,2,106630.57294901152,32995.38249508183,748.720207066119,82896.85631525346
47,0,2,7,102515.46818357952,13911.082222457011,353.4151926395133,56329.127475713154
48,0,0,6,104188.91079518535,34569.42794642859,364.0434679020574,63520.69029179122
34,0,0,9,33837.52660981819,33520.05861304215,746.1643769412431,51684.91565409415
58,3,1,2,96767.52555026785,4395.078978703808,544.9900688509263,62037.59198664578
27,2,1,6,81274.21709096892,13247.627041010703,432.3037153517858,54889.78810241832
47,4,1,6,39659.24346690395,21716.006246373505,313.2988436962264,28039.85224703243
52,3,2,4,85934.28478560233,29571.478460381288,699.3705959380604,69989.813648084
30,0,1,2,119804.85538045107,29052.025903628582,444.56425078201545,60165.12063095685
56,0,2,9,56151.924025927525,21061.76236798242,743.6853478886399,54771.18271537981
44,4,0,5,109335.11743611968,29144.090234547275,304.41480940236465,54753.72454792736
53,4,0,2,71859.75331214772,30307.50985597222,444.407566916338,59615.93361435202
41,4,0,3,90451.05556900983,1716.9859082946778,419.4363535292538,54184.34658090539
21,1,2,2,78466.06596839981,4337.325664892698,595.2928201150496,54653.83798678952
35,3,1,2,82814.0271970013,29756.699984420913,776.2271474100532,79703.08496775078
30,1,2,1,82876.26210145267,31581.684150943354,493.1300483975265,56047.62987004278
33,4,0,9,78318.76892223598,44885.74959881619,758.6707085510491,66496.91534503522
51,2,1,2,91748.06530460138,18439.403024155894,686.649802651344,64801.34094894069
41,3,0,7,99125.62652045734,16869.070757379013,653.5300083155689,76006.60907248395
24,1,2,5,63738.11785591875,23270.901139691898,662.7587003596357,61984.29516917886
55,0,2,3,36357.61621532427,46974.980253522066,819.9819690505267,69280.68389694294
42,3,2,7,50109.67574033904,34858.81607754951,767.7213039712883,66330.31957150197
38,2,0,6,46110.88323608828,33732.585558270264,486.1649124150325,43748.1343861995
48,2,2,3,66640.18806593464,38980.292887062235,588.1947274767922,59075.33214852005
42,4,0,5,95876.82574969056,36066.852885142616,449.88420625803906,58017.81413736181
28,4,1,3,100967.13515681337,2422.307188599333,382.5641999375554,59663.837337261604
37,0,2,3,85075.35759921855,24781.14269328476,754.6831544480957,53511.30523398403
50,2,0,6,44545.481989746986,16115.018744709205,754.4377844249935,56859.06930874034
56,4,1,7,111069.71039051484,1501.2193520677943,728.0573022140643,76769.8929376626
36,1,2,1,100196.07109863531,2083.6313233000146,727.8592389843657,72213.78406429706
37,4,1,9,97061.45794096492,39325.93598777641,841.3111464283812,86053.05915658805
46,0,2,1,85694.86980281628,20524.437623216727,793.10080867958,74218.98168192989
40,0,2,4,51048.365168455,26059.61554548122,682.4695565548743,58239.06395513302
20,1,2,6,98274.15649804962,17565.175490744212,347.69887147453926,47894.94499660098
51,3,0,1,101043.89192963432,44131.35326243846,303.93227550411234,57314.76445523834
33,2,0,1,41485.43665968481,23980.524233695,778.5477663727868,61703.87764864032
33,0,1,1,61610.53674864705,39504.659811020836,483.3352507967611,49769.38001813021
52,2,1,8,45663.8535063968,19275.008772949688,829.181349374486,63594.06901772396
55,1,2,8,30495.511754297524,33036.07947462198,621.7472131917696,47188.40465013657
58,1,1,8,40122.174144048375,30320.547614310522,418.89215922004365,41966.09272238026
31,3,2,5,36197.57035727431,11406.847692849773,686.7283965360034,52312.79544479055
44,0,1,9,59800.11400912385,37085.827094076965,310.29264597157953,36957.895189400166
34,1,0,8,58719.91429980227,35909.318545573115,315.81118231514813,43507.56386334071
39,4,2,8,67483.94232883237,37161.02927027763,641.6090728311888,74423.49871790882
53,2,1,5,77487.47916893146,6937.675184673286,757.6631948783116,72715.83923228744
33,2,0,2,34343.546047840486,33586.76840770897,340.00736617137375,43030.837333695104
49,4,1,2,79278.35297191658,12850.187278055764,304.9568258066043,52418.101080323264
32,2,1,5,98246.10202630768,43052.885901982096,616.5253666672495,73592.16960903349
33,4,2,7,87818.52236297862,16179.464355024695,441.2514538909465,65081.11356449361
48,2,2,2,34523.07005506569,17637.230194122076,688.7215517311748,45774.57200829783
45,1,2,7,90257.7841264545,37083.29879120877,328.4333646881668,50924.25308065179
22,3,1,3,50506.04324376908,28740.351034258958,560.6033009654899,54446.76953575034
44,0,1,7,48296.957950455835,34362.01639853535,715.6987336389034,58456.397961331786
46,0,2,5,37558.467736664454,7322.811494361327,769.3473954044164,54015.82308843613
59,0,1,4,96794.46237855058,41850.35113795475,408.0850041705082,63183.86889550582
35,0,0,6,96707.00959306474,21109.464319501458,651.5067631984288,65191.91564348288
57,0,2,3,69372.52804372358,47469.05221259713,341.4236158133228,54984.13792578635
30,4,1,3,39380.833200880676,8123.4780418455475,689.3475589711254,46179.13041933748
48,1,1,2,58878.63956818449,23439.759888506498,436.0849157354609,48440.983208763224
43,3,0,3,37206.9801022026,18197.150148660134,637.5288632387462,44863.588633861145
48,0,2,6,113023.0832426571,5735.857014627726,743.6409663508426,78524.38433432332
53,2,1,4,114112.51676738002,24748.891229597975,695.0100017749526,69033.69530300317
30,2,2,9,102620.5399290382,24091.324936011697,842.0215202359544,84312.32172264426
39,3,0,8,41604.04540829558,15486.187782210145,809.3450057347743,57251.0676191472
39,0,0,2,44544.509746231895,8854.48190247429,653.1955375023686,40133.75020918793
28,0,0,2,92327.66760901452,44269.36849963732,536.8322383987727,57540.966731662
42,1,1,2,70620.53404390339,3289.52116589952,616.5059891615134,61293.98853702938
55,2,1,9,45960.558822773506,17269.77361268999,397.220260630595,34688.5901580714
46,2,1,4,52902.81215395981,14645.272214889015,849.4009305641541,62075.71169316583
43,4,0,7,78615.12828608125,13661.684065135594,553.2922863531217,61326.41297898846
59,2,0,9,62902.81630017804,31347.757709003214,521.075452306221,50763.404046047246
44,0,1,3,76678.8740691106,18264.810510334137,522.1250941745997,66124.62819751709
44,0,1,5,105326.15512525667,18237.52114265858,694.055642383593,73349.55544684455
52,2,2,1,30027.774702702547,20541.850830495594,527.5899861330412,46276.95846849456
50,4,0,4,35624.6440285214,42433.752942183586,793.7852243201182,69607.68988653905
29,3,2,8,30962.558864344668,20194.20458222804,466.09095797486145,36886.14675957164
58,2,1,3,73856.45676235273,21661.50255495772,447.2943605758624,45077.79971749313
34,3,1,7,102663.03455303886,9892.029058591404,587.8761547888998,61688.52452927241
20,2,0,3,50228.112721010795,22727.28066636401,438.3092748859427,49227.26111206288
35,3,0,5,49969.9189979592,10125.664633483659,827.9333992781,58717.9532857874
40,0,2,4,60622.4012257586,25035.30459970872,369.5754796492479,36292.30159442693
21,0,2,3,42475.58469204138,7339.172916450934,381.14127008493426,29429.637128887956
22,3,2,2,32608.02311865574,3192.5845231473145,314.87760125283796,28264.499563084348
34,1,0,8,85382.79443038112,49691.83885055979,767.8372093511462,71983.45044918843
51,0,1,1,116049.01268276297,13080.752330657433,621.905366392406,63535.421290160964
46,4,0,9,110861.74547300414,17984.549645888954,495.9480308402658,70008.26742160735
55,4,1,4,31969.440872827494,16653.303229574456,454.75540881928856,33377.11771921942
54,3,0,5,80577.84178008011,40566.55762086559,623.8278882479565,59730.195413420806
58,1,0,4,49949.35075548613,20757.953676884714,810.5323874582366,64680.6407107808
43,4,1,3,34139.66591832056,24604.468448059717,317.6373262598568,30407.50772736773
27,0,0,2,104278.52411917181,40850.78271624201,749.995772052692,74564.0700037106
26,2,0,3,83409.54744484497,25502.562021246675,487.41806509025537,53549.995661259745
23,2,0,3,96014.70001098451,22562.946392921778,531.7433235630981,69170.8464671932
49,0,2,6,58018.56369203927,28029.213326726687,701.3991258208757,54223.457862296265
29,1,2,4,111193.13677141689,25668.6570391018,731.079528358131,78838.29701936018
44,3,0,5,81879.45446938467,16023.857641376559,705.5565667978551,70183.48453244308
51,0,2,4,91695.41933834435,36649.882698292015,825.9336250464888,85324.4752787366
51,2,2,8,79621.12224856493,43580.71483413778,846.2707886319605,76229.72201911348
51,3,0,9,112689.07376889752,42529.68572392204,336.5104270896051,58509.531124455614
29,1,1,7,64196.039467741146,27841.753071433646,469.60164533870636,44966.545536555604
28,4,1,9,110464.23013733437,20460.486321341796,569.9630666323089,67603.11467338385
44,2,0,1,84284.2315258602,11780.633400904942,660.9945912716987,61307.55834591908
44,1,1,2,106871.60402118906,18622.98318407176,843.5901859402794,83264.16379046564
35,0,1,2,94901.96033473182,47363.80701621925,675.004656760168,67426.43521858203
35,1,2,6,69611.38872143954,15136.064716672012,522.1761123343423,56336.70607702699
49,1,1,9,39224.55063140493,29950.34573746346,741.5891460267515,53708.78181326494
57,3,1,2,64879.72600326713,30261.487098476213,703.355721465593,63078.79234527795
24,2,2,6,115816.97997651833,10810.896118317187,413.74976117543554,60825.10807843317
26,2,1,7,101061.28210833838,16239.265820031937,792.295863577327,66002.01277384591
32,1,1,2,36734.50922371315,17417.18456144612,634.3281020881079,42759.33483567869
27,0,1,1,33976.80240687358,45282.919829763436,363.3354097308559,39240.30112861471
52,1,0,1,36465.75236404603,31304.14200123569,698.9910838975356,48201.33435876013
29,0,0,6,34987.16445286762,15407.960771341495,729.6677602322687,47629.70387886487
39,3,0,8,116338.51570757029,3286.496652523752,319.568653624872,64930.97777509761
51,2,1,2,97674.41944679202,48168.68383778691,635.1628768286135,66061.38258624352
48,2,0,3,115622.63402882249,21526.120965982966,462.28576308837944,61840.42325067486
20,2,0,9,45817.99715632675,48225.78808142756,836.082271423989,68323.20119529497
46,2,0,6,75314.76237005438,45140.7190821283,706.7488173133979,66919.15541155839
39,3,2,3,85151.33080486751,25141.67392828923,415.2447728728363,52423.26397867773
33,1,2,5,117064.69703925244,12752.761683619097,408.2887102154576,58248.84994252407
34,2,1,8,74747.84838069053,21366.31525811885,339.3349253132284,42248.41782839143
25,4,0,1,43789.06765209031,33733.48082614895,650.033596423538,54248.993084584086
21,0,0,6,98773.79295521484,15419.131169031658,809.0337383970889,76989.47175836052
48,0,0,2,36421.05881670858,46281.53974428972,472.86695007715167,46282.70185978034
58,2,0,8,49894.45406385888,42208.71568041249,749.7972029181432,59592.08537464078
51,0,2,1,109798.84568724743,39300.8641303197,845.352327419307,86092.32807669752
24,0,2,2,116116.08945365761,48804.13871544198,631.0403089164831,74696.31842849201
41,3,2,1,117718.60023610418,7451.048006770607,414.92940018171106,59421.96985823057
47,0,1,4,48523.11350433322,44323.9872284464,366.3450536399624,33442.66110297678
51,3,2,1,78643.79022288386,49412.89319123781,405.38891556954275,55560.31680164302
48,0,1,1,70024.43148711449,25567.068670628934,324.1568491726676,49954.10439036068
59,3,0,5,92449.17098382318,10433.893198312526,352.2882102574813,43254.03323009725
22,0,1,8,73691.87078412282,21889.127708316333,427.3176908357365,45319.12578630949
50,4,1,8,81896.22226692094,38614.85371438292,473.1554897773384,51984.260108732924
32,1,1,8,79324.64127283014,20302.854673454953,384.957163204459,52098.23904206771
25,3,1,5,46756.01187416859,1905.4798009501242,774.7574595738552,59317.625821785696
40,4,2,1,106684.27556366885,23981.968240525126,637.8311318342112,77241.8090410015
33,1,2,1,37127.822044403525,22562.57760092239,508.9812652410312,42086.67370326647
44,1,2,2,48496.21280354222,32621.871532624893,639.3580565359648,53910.53536791115
26,4,1,5,65850.82490746022,8888.259158548459,636.4486305300006,66062.17082249715
41,2,0,8,46848.08288688882,2830.2987315494465,558.7774504953984,38121.433223951615
51,2,0,5,59185.98605544078,12209.47146228772,682.5708163456188,42976.84805544041
51,3,1,4,116599.00336508898,20916.324242387615,789.4853708944647,72690.18127012416
49,2,0,4,33430.91092613703,11339.42661609924,357.6307557690209,29821.419741395464
36,3,0,6,98439.24347797202,29265.17561547271,611.4693610312486,71638.77816728191
59,4,0,6,49029.361544216794,13823.270766106545,823.6716166449861,56664.739316773404
57,2,2,8,55107.56298093839,2367.5507710679854,539.3030401950543,41973.45963647716
40,2,2,2,94100.4084389839,21132.61165665368,445.52749229497226,55908.97157111079
45,0,2,5,33652.45558966615,32148.927611693478,676.164110929764,55047.98551704055
22,0,1,4,50844.978224310806,9515.13134429363,361.4630417970432,36044.14421116879
57,1,1,9,40861.426717075024,7048.284086401905,692.6629341543387,51784.98890717771
36,0,2,6,80099.5705353942,5278.46239048621,490.276276582891,51430.10748961251
58,4,2,7,105973.0622883789,46536.84219884022,678.8371907741523,84618.61572977697
25,3,0,5,98586.30269429779,33157.1969809596,464.89141097471946,67542.89410592905
40,3,1,3,56993.035455641366,26121.48828950697,464.20103353013656,51440.450767290014
59,0,2,3,109399.71649439445,9969.653360327995,542.990427405018,64297.26249983332
32,0,1,2,71905.19266519348,19472.01959804744,730.7395421752221,67664.44736582416
28,3,1,5,112741.89491923389,35188.64036291766,729.3234197130921,78782.91473251885
24,1,1,7,37156.09133193531,6678.656650445038,361.70218372291816,28118.268838972657
26,2,2,4,105771.12712458536,46496.212702781995,641.7207483932019,75115.15975537545
57,1,2,3,60165.11107416362,20351.827251606806,824.6231692069999,65492.5615374538
57,4,2,7,86764.12251586281,25308.483249552293,609.0584514535087,66398.74024326338
50,4,0,6,92814.36395016307,32327.691857443042,829.8555278569798,84148.78241284445
23,2,0,8,47956.75641709962,46023.65784022943,402.6715101240258,53171.582607252334
32,2,0,9,72777.41047133226,47282.89035798378,351.85604247714593,48544.242899944555
34,1,0,5,72661.53708188256,31311.858009899857,351.23836801274376,52806.76704854956
59,3,0,9,79106.93648564059,39927.01571652474,422.02900162607267,51483.57143106275
32,2,1,1,90565.50039948226,45501.76462754165,610.988955867215,73764.53504231709
45,1,2,3,70955.31903908732,27427.32587704402,692.9890453842294,55193.62825895209
38,1,2,5,30286.84273378742,33038.60429297268,483.5652815449852,47898.317241503544
20,3,0,6,57555.50496380498,7634.732476582121,531.0156193323799,56367.903713909436
32,1,0,1,119148.84593837785,24840.664113121547,366.35415460932006,58295.770062321106
44,4,0,1,62214.403353192516,26245.59988984745,808.363221452375,70088.08766815289
39,3,2,4,93732.4861755692,6739.716462125394,421.32076428615767,55287.311959883926
42,0,1,1,101966.3803479842,46477.85099130513,749.6517700136135,80879.8371393519
43,1,2,9,76453.13558055379,19166.572271657536,450.38601464093733,44033.92821836922
58,2,0,3,39351.969480381726,33051.8903350843,667.4194862613253,59275.78430962074
59,2,2,2,114772.20311705588,15608.48742491856,337.5544894126603,52679.19334646359
49,3,1,9,60546.04902259713,3276.203890946964,832.0134013889501,69273.16401237265
53,2,1,9,82110.23853001668,21171.446757684324,612.2985397514437,62371.0701810146
29,2,0,9,48790.29716191589,15396.665114551017,550.5475349929844,48428.91999651769
20,0,0,3,115668.77047033006,16472.20213977476,354.62970430875424,59171.41577060712
31,2,0,4,83759.62134778961,11324.578213831164,653.6685232226313,70332.59521326906
48,3,1,5,70806.27586437241,37204.439989133636,455.38701685515525,56626.68552266037
30,3,0,1,82177.17984510912,44488.103840868505,366.20605499736814,56031.27764245895
36,4,1,8,106088.42396399571,29373.416677924375,310.0206497465929,57873.22829442196
39,1,1,7,45479.375895779944,48839.0772699502,316.98455286194815,44516.84259321721
57,1,1,7,97925.15563316054,23844.784452087708,552.5627349077175,69914.34476881106
25,1,1,5,33771.1931054637,36778.25244245415,484.91390264223253,46626.77972583445
39,3,0,2,73475.45944542173,4522.413089725909,432.112387829856,48524.97469402554
29,2,2,8,91448.50076029531,20798.264226339026,760.4816046817925,73177.52587196162
29,1,2,8,73284.5048228632,9891.377669584892,311.96478013175505,37795.28689171529
50,2,0,6,102303.17677166394,23089.895201118026,593.9316577743093,61859.387915512845
45,2,0,8,108166.19799443347,46472.85021404931,576.537202740162,70056.35530077388
